,title,date,URL,summary,topic
264,"Second Stimulus Payment Fraud: Why 35 Matters More Than $1,200","Fri, 05 Jun 2020 09:04:40 -0400",https://www.forbes.com/sites/daveywinder/2020/06/05/second-stimulus-payment-35-could-matter-more-than-1200-or-2000-economic-impact-check/,"There are smaller numbers to worry about than 1,200 or 2,000 when it comes to a second stimulus check. Numbers like 35.",other
265,Bad Guy Tactics: How To Root Out Phishing Attempts,"Fri, 05 Jun 2020 07:30:00 -0400",https://www.forbes.com/sites/forbestechcouncil/2020/06/05/bad-guy-tactics-how-to-root-out-phishing-attempts/,"Understanding the tricks scammers rely on, and reviewing some common scams, can be enormously helpful in spotting and thwarting phishing emails.",phishing
266,Signal: How 1 Magnificent Upgrade Made This WhatsApp Alternative Irresistible,"Fri, 05 Jun 2020 06:07:01 -0400",https://www.forbes.com/sites/davidphelan/2020/06/05/signal-how-1-magnificent-upgrade-made-this-whatsapp-alternative-irresistible/,The latest feature to be added to signal app has meant this alternate to WhatsApp is suddenly among the most downloaded apps.,other
267,Zoom’s Security Nightmare Just Got Worse: But Here’s The Reality,"Fri, 05 Jun 2020 04:49:13 -0400",https://www.forbes.com/sites/kateoflahertyuk/2020/06/05/zooms-security-nightmare-just-got-worse-but-heres-the-reality/,Zoom’s security nightmare just got worse after its recent announcement that end-to-end encryption would be for paid users only. But here’s the reality….,other
268,Dropbox Launches Password Manager - But Can It Keep Them Safe?,"Fri, 05 Jun 2020 03:48:33 -0400",https://www.forbes.com/sites/barrycollins/2020/06/05/dropbox-password-manager/,"Dropbox has released a private beta of a new password manager, but is storing passwords in Dropbox a step too far?",other
269,"Iranian And Chinese Hackers Targeted Trump And Biden Campaigns, Google Says","Thu, 04 Jun 2020 15:42:49 -0400",https://www.forbes.com/sites/rachelsandler/2020/06/04/iranian-and-chinese-hackers-targeted-trump-and-biden-campaigns-google-says/,Hackers have sent phishing emails to the personal accounts of campaign staff.,phishing
270,New Apple Security Blow: Serious iPhone Problem In iOS 13.5.1 Update,"Thu, 04 Jun 2020 13:36:40 -0400",https://www.forbes.com/sites/zakdoffman/2020/06/04/new-apple-security-blow-ios-1351-hides-a-surprising-problem-for-iphone-users/,"Here's the issue Apple has failed to fix, leaving iPhone users at risk.",other
271,Zoom Users Beware: Here Are Two Critical Reasons To Update Your App Now,"Thu, 04 Jun 2020 12:29:42 -0400",https://www.forbes.com/sites/kateoflahertyuk/2020/06/04/zoom-users-beware-here-are-two-critical-reasons-to-update-your-app/,Zoom users need to make sure their app is up to date after researchers found two major security vulnerabilities that could  allow a hacker to take over your device.,other
272,"Mathway - 25,692,862 breached accounts","Fri, 05 Jun 2020 23:59:45 Z",https://haveibeenpwned.com/PwnedWebsites#Mathway,"In January 2020, the math solving website Mathway suffered a data breach that exposed over 25M records. The data was subsequently sold on a dark web marketplace and included names, Google and Facebook IDs, email addresses and salted password hashes.",data issues
273,"Zoomcar - 3,589,795 breached accounts","Fri, 05 Jun 2020 02:57:26 Z",https://haveibeenpwned.com/PwnedWebsites#Zoomcar,"In July 2018, the Indian self-drive car rental company Zoomcar suffered a data breach which was subsequently sold on a dark web marketplace in 2020. The breach exposed over 3.5M records including names, email and IP addresses, phone numbers and passwords stored as bcrypt hashes. The data was provided to HIBP by dehashed.com.",data issues
274,"Lead Hunter - 68,693,853 breached accounts","Wed, 03 Jun 2020 10:55:31 Z",https://haveibeenpwned.com/PwnedWebsites#LeadHunter,"In March 2020, a massive trove of personal information referred to as ""Lead Hunter"" was provided to HIBP after being found left exposed on a publicly facing Elasticsearch server. The data contained 69 million unique email addresses across 110 million rows of data accompanied by additional personal information including names, phone numbers, genders and physical addresses. At the time of publishing, the breach could not be attributed to those responsible for obtaining and exposing it. The data was provided to HIBP by dehashed.com.",data issues
275,"Wishbone (2020) - 9,705,172 breached accounts","Thu, 28 May 2020 03:54:44 Z",https://haveibeenpwned.com/PwnedWebsites#Wishbone2020,"In January 2020, the mobile app to ""compare anything"" Wishbone suffered another data breach which followed their breach from 2016. An extensive amount of personal information including almost 10M unique email addresses alongside names, phone numbers geographic locations and other personal attributes were leaked online and extensively redistributed. Passwords stored as unsalted MD5 hashes were also included in the breach. The data was provided to HIBP by a source who requested it be attributed to ""All3in"".",data issues
276,"LiveJournal - 26,372,781 breached accounts","Tue, 26 May 2020 22:05:10 Z",https://haveibeenpwned.com/PwnedWebsites#LiveJournal,"In mid-2019, news broke of an alleged LiveJournal data breach. This followed multiple reports of credential abuse against Dreamwidth beginning in 2018, a fork of LiveJournal with a significant crossover in user base. The breach allegedly dates back to 2017 and contains 26M unique usernames and email addresses (both of which have been confirmed to exist on LiveJournal) alongside plain text passwords. An archive of the data was subsequently shared on a popular hacking forum in May 2020 and redistributed broadly. The data was provided to HIBP by a source who requested it be attributed to ""nano@databases.pw"".",data issues
277,"PetFlow - 990,919 breached accounts","Tue, 26 May 2020 02:48:24 Z",https://haveibeenpwned.com/PwnedWebsites#PetFlow,"In December 2017, the pet care delivery service PetFlow suffered a data breach which consequently appeared for sale on a dark web marketplace. Almost 1M accounts were impacted and exposed email addresses and passwords stored as unsalted MD5 hashes. The data was provided to HIBP by a source who requested it be attributed to ""nano@databases.pw"".",data issues
278,"Artsy - 1,079,970 breached accounts","Mon, 25 May 2020 20:59:10 Z",https://haveibeenpwned.com/PwnedWebsites#Artsy,"In April 2018, the online arts database Artsy suffered a data breach which consequently appeared for sale on a dark web marketplace. Over 1M accounts were impacted and included IP and email addresses, names and passwords stored as salted SHA-512 hashes. The data was provided to HIBP by a source who requested it be attributed to ""nano@databases.pw"".",data issues
279,"Lifebear - 3,670,561 breached accounts","Mon, 25 May 2020 04:02:18 Z",https://haveibeenpwned.com/PwnedWebsites#Lifebear,"In early 2019, the Japanese schedule app Lifebear appeared for sale on a dark web marketplace amongst a raft of other hacked websites. The breach exposed almost 3.7M unique email addresses, usernames and passwords stored as salted MD5 hashes. The data was provided to HIBP by a source who requested it be attributed to ""nano@databases.pw"".",data issues
280,"Nulled.ch - 43,491 breached accounts","Sun, 24 May 2020 07:05:43 Z",https://haveibeenpwned.com/PwnedWebsites#NulledCH,"In May 2020, the hacking forum Nulled.ch was breached and the data published to a rival hacking forum. Over 43k records were compromised and included IP and email addresses, usernames and passwords stored as salted MD5 hashes alongside the private message history of the website's admin. The data was provided to HIBP by a source who requested it be attributed to ""Split10"".",data issues
281,"Covve - 22,802,117 breached accounts","Fri, 15 May 2020 08:06:11 Z",https://haveibeenpwned.com/PwnedWebsites#db8151dd,"In February 2020, a massive trove of personal information referred to as ""db8151dd"" was provided to HIBP after being found left exposed on a publicly facing Elasticsearch server. Later identified as originating from the Covve contacts app, the exposed data included extensive personal information and interactions between Covve users and their contacts. The data was provided to HIBP by dehashed.com.",data issues
282,"Ulmon - 777,769 breached accounts","Fri, 08 May 2020 02:10:50 Z",https://haveibeenpwned.com/PwnedWebsites#Ulmon,"In January 2020, the travel app creator Ulmon suffered a data breach. The service had almost 1.3M records with 777k unique email addresses, names, passwords stored as bcrypt hashes and in some cases, social media profile IDs, telephone numbers and bios. The data was subsequently posted to a popular hacking forum.",data issues
283,"Elanic - 2,325,283 breached accounts","Mon, 04 May 2020 23:25:28 Z",https://haveibeenpwned.com/PwnedWebsites#Elanic,"In January 2020, the Indian fashion marketplace Elanic had 2.8M records with 2.3M unique email addresses posted publicly to a popular hacking forum. Elanic confirmed that they had ""verified the data and it was pulled from one of our test servers where this data was exposed publicly"" and that the data was ""old"" (the hacking forum reported it as being from 2016-2018). When asked about disclosure to impacted customers, Elanic advised that they had ""decided to not have as such any communication and public disclosure"".",data issues
284,"TaiLieu - 7,327,477 breached accounts","Sun, 03 May 2020 23:48:08 Z",https://haveibeenpwned.com/PwnedWebsites#TaiLieu,"In November 2019, the Vietnamese education website TaiLieu allegedly suffered a data breach exposing 7.3M customer records. Impacted data included names and usernames, email addresses, dates of birth, genders and passwords stored as unsalted MD5 hashes. The data was provided to HIBP by dehashed.com after being shared on a popular hacking forum. TaiLieu did not respond when contacted about the incident.",data issues
285,"Tokopedia - 12,115,583 breached accounts","Sat, 02 May 2020 23:45:21 Z",https://haveibeenpwned.com/PwnedWebsites#Tokopedia,"In April 2020, Indonesia's largest online store Tokopedia suffered a data breach. The incident resulted in 15M rows of data (allegedly a subset of the complete breach) being posted to a popular hacking forum. The data included over 12M unique email addresses alongside names, genders, birth dates and passwords stored as SHA2-384 hashes.",data issues
286,"Vianet - 94,353 breached accounts","Wed, 22 Apr 2020 03:00:17 Z",https://haveibeenpwned.com/PwnedWebsites#Vianet,"In April 2020, the Nepalese internet service provider Vianet suffered a data breach. The attack on the ISP led to the exposure of 177k customer records including 94k unique email addresses. Also exposed were names, phone numbers and physical addresses.",data issues
287,"Aptoide - 20,012,235 breached accounts","Sun, 19 Apr 2020 03:07:42 Z",https://haveibeenpwned.com/PwnedWebsites#Aptoide,"In April 2020, the independent Android app store Aptoide suffered a data breach. The incident resulted in the exposure of 20M customer records which were subsequently shared online via a popular hacking forum. Impacted data included email and IP addresses, names, IP addresses and passwords stored as SHA-1 hashes without a salt.",data issues
